TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
wo 97/24/21	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BRUCE   Born KILMSCOMB, Renfrewshire  Served in 2nd Dragoons  Discharged aged 19  	1835-1836	1.8350101E7	1.8361231E7			O	N	30.0	-3879180.0	7.0
wo 97/24/22	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BRUCE   Born DEVENISH, Fermanagh  Served in 6th Dragoons  Discharged aged 36  	1799-1819	1.7990101E7	1.8191231E7			O	N	30.0	-3879181.0	7.0
wo 97/24/23	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BRUMFIELD   Born EALING, Hampshire  Served in 7th Dragoons  Discharged aged 37  	1809-1831	1.8090101E7	1.8311231E7			O	N	30.0	-3879182.0	7.0
wo 97/24/24	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRUMHAM   Born CHIDDINGFOLD, Surrey  Served in 18th Dragoons (Light)  Discharged aged 38  	1809-1821	1.8090101E7	1.8211231E7			O	N	30.0	-3879183.0	7.0
wo 97/24/25	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BRUMLEY   Born HORIDON, Bedfordshire  Served in 21st Dragoons (Light)  Discharged aged 35  	1801-1818	1.8010101E7	1.8181231E7			O	N	30.0	-3879184.0	7.0
wo 97/24/26	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BRUMSKILL alias GEORGE BRUMSKULL  Born NEWCASTLE, Northumberland  Served in 21st Dragoons (Light); Princess of Wales Fencibles  Discharged aged 50  	1794-1817	1.7940101E7	1.8171231E7			O	N	30.0	-3879185.0	7.0
wo 97/24/27	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  STEPHEN BRUNKER   Born WESTBURY, Wiltshire  Served in 15th Dragoons (Light)  Discharged aged 42  	1800-1825	1.8000101E7	1.8251231E7			O	N	30.0	-3879186.0	7.0
wo 97/24/28	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BRUNT   Born STOKE, Staffordshire  Served in 4th Dragoons  Discharged aged 42  	1801-1824	1.8010101E7	1.8241231E7			O	N	30.0	-3879187.0	7.0
wo 97/24/29	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BRUNT   Born STOKE, Staffordshire  Served in 2nd Dragoons; 51st Foot Regiment  Discharged aged 27  	1825-1833	1.8250101E7	1.8331231E7			O	N	30.0	-3879188.0	7.0
wo 97/24/30	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BRUNTON   Born HADDINGTON, East Lothian  Served in 2nd Dragoons  Discharged aged 23  	1846-1851	1.8460101E7	1.8511231E7			O	N	30.0	-3879189.0	7.0
wo 97/24/31	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRUSH   Born AGHALOE, Tyrone  Served in 5th Dragoon Guards  Discharged aged 43  	1804-1829	1.8040101E7	1.8291231E7			O	N	30.0	-3879190.0	7.0
wo 97/24/32	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BRUSH   Born AGHALOE, Tyrone  Served in 5th Dragoon Guards  Discharged aged 40  	1804-1829	1.8040101E7	1.8291231E7			O	N	30.0	-3879191.0	7.0
wo 97/24/33	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BRYAN   Born BERMONDSEY, Surrey  Served in 13th Dragoons  Discharged aged 32  	1828-1840	1.8280101E7	1.8401231E7			O	N	30.0	-3879192.0	7.0
wo 97/24/34	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BRYAN   Born KILMAIDEN, Waterford  Served in 13th Dragoons  Discharged aged 42  	1804-1824	1.8040101E7	1.8241231E7			O	N	30.0	-3879193.0	7.0
wo 97/24/35	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  FRANCIS BRYAN   Born KILBERRY, Tyrone  Served in 12th Dragoons  Discharged aged 41  	1795-1814	1.7950101E7	1.8141231E7			O	N	30.0	-3879194.0	7.0
wo 97/24/36	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BRYAN   Born NAAS, Kildare  Served in 8th Dragoons  Discharged aged 42  	1803-1823	1.8030101E7	1.8231231E7			O	N	30.0	-3879195.0	7.0
wo 97/24/37	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BRYAN   Born NENAGH, Tipperary  Served in 17th Dragoons (Light); Irish Fencibles  Discharged aged 41  	1797-1818	1.7970101E7	1.8181231E7			O	N	30.0	-3879196.0	7.0
wo 97/24/38	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRYAN   Born LANDIACRE, Derbyshire  Served in 3rd Dragoon Guards  Discharged aged 28  	1842-1852	1.8420101E7	1.8521231E7			O	N	30.0	-3879197.0	7.0
wo 97/24/39	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRYAN   Born BALLYBOY, Offaly  Served in 5th Dragoon Guards; 7th Dragoon Guards  Discharged aged 29  Covering date gives year of discharge.   	1797.0	1.7970101E7	1.7971231E7			O	N	30.0	-3879198.0	7.0
wo 97/24/40	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRYAN   Born RAVILLY, Carlow  Served in 14th Dragoons  Discharged aged 37  	1826-1847	1.8260101E7	1.8471231E7			O	N	30.0	-3879199.0	7.0
wo 97/24/41	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRYAN   Born DUNNERALL, Cork  Served in 17th Dragoons (Light); 4th Dragoons  Discharged aged 47  	1827-1852	1.8270101E7	1.8521231E7			O	N	30.0	-3879200.0	7.0
wo 97/24/42	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRYAN   Born CLERKENWELL, London and Middlesex  Served in 16th Dragoons (Light)  Discharged aged 39  	1815-1838	1.8150101E7	1.8381231E7			O	N	30.0	-3879201.0	7.0
wo 97/24/43	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BRYAN   Born BIRR, Offaly  Served in 5th Dragoons  Discharged aged 45  Covering date gives year of discharge.   	1783.0	1.7830101E7	1.7831231E7			O	N	30.0	-3879202.0	7.0
wo 97/24/44	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  PATRICK BRYAN   Born BALTINGLASS, Wicklow  Served in 6th Dragoon Guards  Discharged aged 23  	1824-1825	1.8240101E7	1.8251231E7			O	N	30.0	-3879203.0	7.0
wo 97/24/45	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BRYAN   Born HEXILL, Warwickshire  Served in 6th Dragoon Guards; Oxfordshire Light Dragoons  Discharged aged 50  	1799-1827	1.7990101E7	1.8271231E7			O	N	30.0	-3879204.0	7.0
wo 97/24/46	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BRYAN   Born CAHIR, Tipperary  Served in 4th Dragoons  Discharged aged 42  	1816-1842	1.8160101E7	1.8421231E7			O	N	30.0	-3879205.0	7.0
wo 97/24/47	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BRYAN   Born ST MARYLEBONE, London and Middlesex  Served in 15th Dragoons (Light)  Discharged aged 33  	1803-1818	1.8030101E7	1.8181231E7			O	N	30.0	-3879206.0	7.0
wo 97/24/48	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BRYAN   Born FETHARD, Tipperary  Served in 4th Dragoon Guards  Discharged aged 24  	1826-1826	1.8260101E7	1.8261231E7			O	N	30.0	-3879207.0	7.0
wo 97/24/49	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BRYANT   Born WICK, Gloucestershire  Served in 19th Dragoons (Light)  Discharged aged 26  	1810-1817	1.8100101E7	1.8171231E7			O	N	30.0	-3879208.0	7.0
wo 97/24/50	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM HENRY BRYAN   Born BARNET, Yorkshire  Served in 11th Dragoons  Discharged aged 36  	1815-1836	1.8150101E7	1.8361231E7			O	N	30.0	-3879209.0	7.0
wo 97/24/51	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BRYAN   Born [Not Known]  Served in 14th Dragoons  Discharged aged [Not Known]  Covering date gives year of discharge.   	1782.0	1.7820101E7	1.7821231E7			O	N	30.0	-3879210.0	7.0
wo 97/24/52	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HENRY BRYANT   Born KINGTON LANGLEY, Wiltshire  Served in 12th Dragoons  Discharged aged 31  	1838-1849	1.8380101E7	1.8491231E7			O	N	30.0	-3879211.0	7.0
wo 97/24/53	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BRIDGES alias CHARLES BRYDGES  Born OLTENGREEN, Lancashire  Served in 6th Dragoon Guards  Discharged aged 42  	1803-1828	1.8030101E7	1.8281231E7			O	N	30.0	-3879212.0	7.0
wo 97/24/54	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WALTER BRYER   Born SOUTHAMPTON, Hampshire  Served in 12th Dragoons  Discharged aged 23  	1847-1850	1.8470101E7	1.8501231E7			O	N	30.0	-3879213.0	7.0
wo 97/24/55	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRYERS   Born ST ANNS, London and Middlesex  Served in 20th Dragoons (Light); 14th Dragoons  Discharged aged 40  	1801-1814	1.8010101E7	1.8141231E7			O	N	30.0	-3879214.0	7.0
wo 97/24/56	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ANDREW BRYSON   Born EAGLESHAM, Renfrewshire  Served in 2nd Dragoons  Discharged aged 27  	1827-1836	1.8270101E7	1.8361231E7			O	N	30.0	-3879215.0	7.0
wo 97/24/57	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BRYSON   Born DROMORE, Down  Served in 6th Dragoons  Discharged aged 46  	1804-1825	1.8040101E7	1.8251231E7			O	N	30.0	-3879216.0	7.0
wo 97/24/58	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  PATRICK BUCHAN   Born ANNAGALLIF, Cavan  Served in 8th Dragoons  Discharged aged 32  	1809-1823	1.8090101E7	1.8231231E7			O	N	30.0	-3879217.0	7.0
wo 97/24/59	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BUCHANNAN alias JAMES BUCHANNON  Born KILLFREE, Roscommon  Served in 6th Dragoons  Discharged aged 41  	1799-1814	1.7990101E7	1.8141231E7			O	N	30.0	-3879218.0	7.0
wo 97/24/60	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCHANNAN   Born LIVERPOOL, Lancashire  Served in 7th Dragoons  Discharged aged 24  	1845-1848	1.8450101E7	1.8481231E7			O	N	30.0	-3879219.0	7.0
wo 97/24/61	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCHANNAN   Born DRUMRAH, Tyrone  Served in 8th Dragoons; 75th Foot Regiment; 88th Foot Regiment  Discharged aged 45  	1796-1823	1.7960101E7	1.8231231E7			O	N	30.0	-3879220.0	7.0
wo 97/24/62	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCHANAN   Born INVERKETING, Fife  Served in 15th Dragoons (Light); 2nd Dragoon Guards  Discharged aged 33  	1832-1846	1.8320101E7	1.8461231E7			O	N	30.0	-3879221.0	7.0
wo 97/24/63	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCK   Born PLYMOUTH, Devonshire  Served in 6th Dragoons  Discharged aged 28  	1826-1835	1.8260101E7	1.8351231E7			O	N	30.0	-3879222.0	7.0
wo 97/24/64	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  MARCHIN BUCK   Born DITCHINGHAM, Norfolk  Served in 5th Dragoon Guards  Discharged aged 22  	1809-1814	1.8090101E7	1.8141231E7			O	N	30.0	-3879223.0	7.0
wo 97/24/65	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  TIMOTHY BUCK   Born PLYMOUTH, Devonshire  Served in 1st Dragoons  Discharged aged 47  	1829-1853	1.8290101E7	1.8531231E7			O	N	30.0	-3879224.0	7.0
wo 97/24/66	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BUCKE   Born LAVENHAM, Suffolk  Served in 10th Dragoons  Discharged aged 37  	1803-1819	1.8030101E7	1.8191231E7			O	N	30.0	-3879225.0	7.0
wo 97/24/67	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BUCKELL   Born STOCKINGTON, Worcestershire  Served in 13th Dragoons  Discharged aged 29  	1805-1816	1.8050101E7	1.8161231E7			O	N	30.0	-3879226.0	7.0
wo 97/24/68	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BUCKERFIELD   Born CASTLE BROMWICH, Warwickshire  Served in 11th Dragoons  Discharged aged 44  	1811-1838	1.8110101E7	1.8381231E7			O	N	30.0	-3879227.0	7.0
wo 97/24/69	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BUCKLAND   Born ST FAGANCE, Glamorgan  Served in 4th Dragoons  Discharged aged 39  	1821-1842	1.8210101E7	1.8421231E7			O	N	30.0	-3879228.0	7.0
wo 97/24/70	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BUCKLAND   Born ANDOVER, Hampshire  Served in 8th Dragoons  Discharged aged 24  	1843-1848	1.8430101E7	1.8481231E7			O	N	30.0	-3879229.0	7.0
wo 97/24/71	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCKLAND   Born READING, Berkshire  Served in 21st Dragoons (Light)  Discharged aged 46  	1797-1820	1.7970101E7	1.8201231E7			O	N	30.0	-3879230.0	7.0
wo 97/24/72	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BUCKLAND   Born EAST BRIDGEFORD, Nottinghamshire  Served in 5th Dragoon Guards  Discharged aged 36  	1800-1818	1.8000101E7	1.8181231E7			O	N	30.0	-3879231.0	7.0
wo 97/24/73	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL BUCKLER   Born NUNEATON, Warwickshire  Served in 24th Dragoons (Light); 8th Dragoons; 10th Dragoons  Discharged aged 37  	1811-1827	1.8110101E7	1.8271231E7			O	N	30.0	-3879232.0	7.0
wo 97/24/74	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DENIS BUCKLEY   Born BORISOKEN, Tipperary  Served in 4th Dragoon Guards  Discharged aged 30  	1822-1832	1.8220101E7	1.8321231E7			O	N	30.0	-3879233.0	7.0
wo 97/24/75	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCKLEY   Born SHEEPSHEAD, Leicestershire  Served in 1st Dragoon Guards  Discharged aged 42  	1826-1850	1.8260101E7	1.8501231E7			O	N	30.0	-3879234.0	7.0
wo 97/24/76	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCKLEY   Born MANCHESTER, Lancashire  Served in 4th Dragoons  Discharged aged 20  	1848-1850	1.8480101E7	1.8501231E7			O	N	30.0	-3879235.0	7.0
wo 97/24/77	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BUCKLEY   Born SADDLEWORTH, Yorkshire  Served in Somerset Fencibles; 11th Dragoons  Discharged aged 42  	1799-1819	1.7990101E7	1.8191231E7			O	N	30.0	-3879236.0	7.0
wo 97/24/78	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BUCKLEY   Born HORNCHURCH, Worcestershire  Served in 7th Dragoons  Discharged aged 40  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3879237.0	7.0
wo 97/24/79	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  PATRICK BUCKLEY   Born DUBLIN, Dublin  Served in 6th Dragoons  Discharged aged 24  	1840-1847	1.8400101E7	1.8471231E7			O	N	30.0	-3879238.0	7.0
wo 97/24/80	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BUCKLEY   Born ALLCHURCH, Worcestershire  Served in 7th Dragoons  Discharged aged 40  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3879239.0	7.0
wo 97/24/81	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  STEPHEN BUCKNELL   Born BEAKSBOROUGH, Shropshire  Served in 22nd Dragoons (Light)  Discharged aged 40  	1801-1820	1.8010101E7	1.8201231E7			O	N	30.0	-3879240.0	7.0
wo 97/24/82	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BUCKTON   Born DUBLIN, Dublin  Served in 21st Dragoons (Light); 11th Dragoons  Discharged aged 42  	1813-1838	1.8130101E7	1.8381231E7			O	N	30.0	-3879241.0	7.0
wo 97/24/83	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BUCKWELL   Born ST LUKES, London and Middlesex  Served in 17th Dragoons (Light)  Discharged aged 33  	1810-1823	1.8100101E7	1.8231231E7			O	N	30.0	-3879242.0	7.0
wo 97/24/84	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BUDD   Born BANSTEAD, Surrey  Served in 9th Dragoons; 10th Dragoons  Discharged aged 24  	1843-1850	1.8430101E7	1.8501231E7			O	N	30.0	-3879243.0	7.0
wo 97/24/85	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BUDD   Born MAINSTOKE, Hampshire  Served in 11th Dragoons  Discharged aged 46  	1804-1829	1.8040101E7	1.8291231E7			O	N	30.0	-3879244.0	7.0
wo 97/24/86	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BUDD   Born CUBBINGTON, Warwickshire  Served in 75th Foot Regiment; 8th Dragoons  Discharged aged 38  	1793-1812	1.7930101E7	1.8121231E7			O	N	30.0	-3879245.0	7.0
wo 97/24/87	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BUDD   Born LOWER TOOTING, London and Middlesex  Served in 6th Dragoons  Discharged aged 25  	1843-1850	1.8430101E7	1.8501231E7			O	N	30.0	-3879246.0	7.0
wo 97/24/88	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BUDDEN   Born ODSTOCK, Wiltshire  Served in 7th Dragoons  Discharged aged 21  	1838-1839	1.8380101E7	1.8391231E7			O	N	30.0	-3879247.0	7.0
wo 97/24/89	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BUDDS   Born DUNAN, Leix  Served in 9th Dragoons  Discharged aged 36  	1804-1818	1.8040101E7	1.8181231E7			O	N	30.0	-3879248.0	7.0
